Ano,Codigo do municipio,Municipio,RO,AC,AM,RR,PA,AP,TO,MA,PI,CE,RN,PB,PE,AL,SE,BA,MG,ES,RJ,SP,PR,SC,RS,MS,MT,GO,DF,Total
2021,353300,NOVA GRANADA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,257,-,-,-,-,-,-,-,257,
2021,353310,NOVA GUATAPORANGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,114,-,-,-,-,-,-,-,114,
2021,353320,NOVA INDEPENDENCIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,316,-,-,-,-,-,-,-,316,
2021,353325,NOVAIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,
2021,353330,NOVA LUZITANIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,229,-,-,-,-,-,-,-,229,
2021,353340,NOVA ODESSA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,271,-,-,-,-,-,-,-,271,
2021,353350,NOVO HORIZONTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,627,-,-,-,-,-,-,-,627,
2021,353360,NUPORANGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,7,
2021,353370,OCAUCU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,12,
2021,353390,OLIMPIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93,-,-,-,-,-,-,-,93,
2021,353400,ONDA VERDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,-,-,-,-,-,-,-,35,
2021,353410,ORIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,247,-,-,-,-,-,-,-,247,
2021,353420,ORINDIUVA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,109,-,-,-,-,-,-,-,109,
2021,353430,ORLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,6,
2021,353440,OSASCO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,163,-,-,-,-,-,-,-,163,
2021,353450,OSCAR BRESSANE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125,-,-,-,-,-,-,-,125,
2021,353460,OSVALDO CRUZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,7,
2021,353470,OURINHOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,-,-,-,-,-,-,-,83,
2021,353475,OUROESTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,299,-,-,-,-,-,-,-,299,
2021,353480,OURO VERDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,-,-,-,-,-,-,-,52,
2021,353490,PACAEMBU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,-,-,-,-,-,-,-,48,
2021,353500,PALESTINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,481,-,-,-,-,-,-,-,481,
2021,353510,PALMARES PAULISTA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,19,
2021,353520,PALMEIRA D'OESTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,102,-,-,-,-,-,-,-,102,
2021,353530,PALMITAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,23,
2021,353540,PANORAMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,275,-,-,-,-,-,-,-,275,
2021,353550,PARAGUACU PAULISTA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,186,-,-,-,-,-,-,-,186,
2021,353570,PARAISO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,10,
2021,353580,PARANAPANEMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,53,
2021,353590,PARANAPUA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,14,
2021,353600,PARAPUA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,-,-,-,-,-,-,-,21,
2021,353620,PARIQUERA-ACU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,32,
2021,353625,PARISI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,-,-,-,-,-,-,-,38,
2021,353640,PAULICEIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,158,-,-,-,-,-,-,-,158,
2021,353650,PAULINIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,164,-,-,-,-,-,-,-,164,
2021,353660,PAULO DE FARIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,-,-,-,-,-,-,-,46,
2021,353670,PEDERNEIRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,23,
2021,353690,PEDRANOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,237,-,-,-,-,-,-,-,237,
2021,353710,PEDREIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,-,-,-,30,
2021,353715,PEDRINHAS PAULISTA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,12,
2021,353720,PEDRO DE TOLEDO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,-,-,-,-,-,-,-,41,
2021,353730,PENAPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,67,
2021,353740,PEREIRA BARRETO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,563,-,-,-,-,-,-,-,563,
2021,353750,PEREIRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,180,-,-,-,-,-,-,-,180,
2021,353760,PERUIBE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,341,-,-,-,-,-,-,-,341,
2021,353770,PIACATU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,3,
2021,353780,PIEDADE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,6,
2021,353790,PILAR DO SUL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,3,
2021,353800,PINDAMONHANGABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1255,-,-,-,-,-,-,-,1255,
2021,353810,PINDORAMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,17,
2021,353820,PINHALZINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,353830,PIQUEROBI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,353850,PIQUETE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,5,
2021,353860,PIRACAIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,353870,PIRACICABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5430,-,-,-,-,-,-,-,5430,
2021,353880,PIRAJU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,4,
2021,353890,PIRAJUI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,-,-,-,-,-,-,-,39,
2021,353900,PIRANGI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,-,-,-,-,-,-,31,
2021,353910,PIRAPORA DO BOM JESUS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,4,
2021,353920,PIRAPOZINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,-,-,-,-,-,-,-,42,
2021,353930,PIRASSUNUNGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,22,
2021,353940,PIRATININGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,10,
2021,353950,PITANGUEIRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,-,-,-,-,-,-,-,42,
2021,353960,PLANALTO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96,-,-,-,-,-,-,-,96,
2021,353970,PLATINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,
2021,353980,POA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,16,
2021,353990,POLONI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,8,
2021,354000,POMPEIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88,-,-,-,-,-,-,-,88,
2021,354010,PONGAI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,113,-,-,-,-,-,-,-,113,
2021,354020,PONTAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,16,
2021,354025,PONTALINDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,6,
2021,354030,PONTES GESTAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,24,
2021,354040,POPULINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,22,
2021,354050,PORANGABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69,-,-,-,-,-,-,-,69,
2021,354060,PORTO FELIZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,446,-,-,-,-,-,-,-,446,
2021,354070,PORTO FERREIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,233,-,-,-,-,-,-,-,233,
2021,354075,POTIM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,-,-,50,
2021,354080,POTIRENDABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1326,-,-,-,-,-,-,-,1326,
2021,354090,PRADOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,4,
2021,354100,PRAIA GRANDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2311,-,-,-,-,-,-,-,2311,
2021,354105,PRATANIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,354110,PRESIDENTE ALVES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,3,
2021,354120,PRESIDENTE BERNARDES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,74,
2021,354130,PRESIDENTE EPITACIO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,19,
2021,354140,PRESIDENTE PRUDENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2244,-,-,-,-,-,-,-,2244,
2021,354150,PRESIDENTE VENCESLAU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,-,-,-,-,-,-,-,62,
2021,354160,PROMISSAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,25,
2021,354165,QUADRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,114,-,-,-,-,-,-,-,114,
2021,354170,QUATA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,13,
2021,354180,QUEIROZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,-,-,-,-,-,-,-,59,
2021,354190,QUELUZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,9,
2021,354200,QUINTANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68,-,-,-,-,-,-,-,68,
2021,354210,RAFARD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,-,-,-,-,-,-,-,73,
2021,354220,RANCHARIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,-,-,50,
2021,354230,REDENCAO DA SERRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,3,
2021,354240,REGENTE FEIJO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89,-,-,-,-,-,-,-,89,
2021,354250,REGINOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,4,
2021,354260,REGISTRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,9,
2021,354270,RESTINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,8,
2021,354290,RIBEIRAO BONITO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,3,
2021,354310,RIBEIRAO CORRENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,-,-,-,-,-,-,-,28,
2021,354320,RIBEIRAO DO SUL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,4,
2021,354323,RIBEIRAO DOS INDIOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,24,
2021,354330,RIBEIRAO PIRES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,32,
2021,354340,RIBEIRAO PRETO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,481,-,-,-,-,-,-,-,481,
2021,354350,RIVERSUL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,285,-,-,-,-,-,-,-,285,
2021,354360,RIFAINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,8,
2021,354370,RINCAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,-,-,-,-,-,-,-,21,
2021,354380,RINOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,8,
2021,354390,RIO CLARO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,222,-,-,-,-,-,-,-,222,
2021,354400,RIO DAS PEDRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,-,-,-,-,-,-,-,26,
2021,354410,RIO GRANDE DA SERRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,4,
2021,354420,RIOLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,13,
2021,354425,ROSANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1329,-,-,-,-,-,-,-,1329,
2021,354430,ROSEIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,5,
2021,354440,RUBIACEA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142,-,-,-,-,-,-,-,142,
2021,354450,RUBINEIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91,-,-,-,-,-,-,-,91,
2021,354460,SABINO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,9,
2021,354470,SAGRES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,3,
2021,354480,SALES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,9,
2021,354490,SALES OLIVEIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,354500,SALESOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,354510,SALMOURAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,4,
2021,354515,SALTINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,53,
2021,354520,SALTO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117,-,-,-,-,-,-,-,117,
2021,354530,SALTO DE PIRAPORA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,32,
2021,354540,SALTO GRANDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,14,
2021,354560,SANTA ADELIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,-,-,-,-,-,-,-,26,
2021,354570,SANTA ALBERTINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76,-,-,-,-,-,-,-,76,
2021,354580,SANTA BARBARA D'OESTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,574,-,-,-,-,-,-,-,574,
2021,354600,SANTA BRANCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,
2021,354610,SANTA CLARA D'OESTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,-,-,-,-,-,-,-,38,
2021,354620,SANTA CRUZ DA CONCEICAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,354625,SANTA CRUZ DA ESPERANCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,16,
2021,354630,SANTA CRUZ DAS PALMEIRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,
2021,354640,SANTA CRUZ DO RIO PARDO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,17,
2021,354650,SANTA ERNESTINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,354660,SANTA FE DO SUL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,601,-,-,-,-,-,-,-,601,
2021,354670,SANTA GERTRUDES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,34,
2021,354680,SANTA ISABEL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,-,-,-,-,-,-,-,47,
2021,354690,SANTA LUCIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,354700,SANTA MARIA DA SERRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,6,
2021,354710,SANTA MERCEDES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,-,-,-,-,-,-,-,45,
2021,354720,SANTANA DA PONTE PENSA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,3,
2021,354730,SANTANA DE PARNAIBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,-,-,-,-,-,-,-,79,
2021,354740,SANTA RITA D'OESTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128,-,-,-,-,-,-,-,128,
2021,354750,SANTA RITA DO PASSA QUATRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,-,-,-,-,-,-,-,33,
2021,354760,SANTA ROSA DE VITERBO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,8,
2021,354765,SANTA SALETE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,22,
2021,354770,SANTO ANASTACIO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,13,
2021,354780,SANTO ANDRE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124,-,-,-,-,-,-,-,124,
2021,354800,SANTO ANTONIO DE POSSE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,10,
2021,354805,SANTO ANTONIO DO ARACANGUA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,160,-,-,-,-,-,-,-,160,
2021,354820,SANTO ANTONIO DO PINHAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,354830,SANTO EXPEDITO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,3,
2021,354840,SANTOPOLIS DO AGUAPEI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,183,-,-,-,-,-,-,-,183,
2021,354850,SANTOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8778,-,-,-,-,-,-,-,8778,
2021,354860,SAO BENTO DO SAPUCAI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,6,
2021,354870,SAO BERNARDO DO CAMPO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,436,-,-,-,-,-,-,-,436,
2021,354880,SAO CAETANO DO SUL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,158,-,-,-,-,-,-,-,158,
2021,354890,SAO CARLOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,131,-,-,-,-,-,-,-,131,
2021,354900,SAO FRANCISCO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,8,
2021,354910,SAO JOAO DA BOA VISTA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,-,-,-,-,-,-,-,38,
2021,354920,SAO JOAO DAS DUAS PONTES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,-,-,-,30,
2021,354925,SAO JOAO DE IRACEMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,-,-,-,-,-,-,-,49,
2021,354930,SAO JOAO DO PAU D'ALHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,22,
2021,354940,SAO JOAQUIM DA BARRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,354970,SAO JOSE DO RIO PARDO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,6,
2021,354980,SAO JOSE DO RIO PRETO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23536,-,-,-,-,-,-,-,23536,
2021,354990,SAO JOSE DOS CAMPOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,724,-,-,-,-,-,-,-,724,
2021,355010,SAO MANUEL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,3,
2021,355020,SAO MIGUEL ARCANJO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,13,
2021,355030,SAO PAULO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8803,-,-,-,-,-,-,-,8803,
2021,355040,SAO PEDRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,-,-,-,30,
2021,355050,SAO PEDRO DO TURVO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,
2021,355060,SAO ROQUE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,12,
2021,355070,SAO SEBASTIAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,441,-,-,-,-,-,-,-,441,
2021,355080,SAO SEBASTIAO DA GRAMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,
2021,355100,SAO VICENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1891,-,-,-,-,-,-,-,1891,
2021,355110,SARAPUI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,355130,SEBASTIANOPOLIS DO SUL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,15,
2021,355140,SERRA AZUL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,355150,SERRANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,19,
2021,355160,SERRA NEGRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,355170,SERTAOZINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68,-,-,-,-,-,-,-,68,
2021,355180,SETE BARRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,
2021,355190,SEVERINIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,13,
2021,355210,SOCORRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,14,
2021,355220,SOROCABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1554,-,-,-,-,-,-,-,1554,
2021,355230,SUD MENNUCCI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,827,-,-,-,-,-,-,-,827,
2021,355240,SUMARE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,344,-,-,-,-,-,-,-,344,
2021,355250,SUZANO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,-,-,-,-,-,-,-,54,
2021,355255,SUZANAPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,-,-,-,-,-,-,-,41,
